run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,appears,airport_destination_airline,number_flights_matched,actual_flights_unmatched,early_to_15_mins_late_percent,flts_16_to_30_mins_late_percent,flts_31_to_60_mins_late_percent,flts_61_to_180_mins_late_percent,flts_181_to_360_mins_late_percent,more_than_360_mins_late_percent,TOTAL %,average_delay_mins,total_delay_minutes,planned_flights_unmatched,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
07/04/2016 14:43,201512,NEWCASTLE,UNITED KINGDOM,ABERDEEN,EASTERN AIRWAYS,S,4,NEWCASTLEABERDEENEASTERN AIRWAYS,1777,36,78.84074282,8.216094541,7.315700619,5.289814294,0.225098481,0.11254924,100,14.28812606,25390,57,1974,78.36879433,14.03343465
07/04/2016 14:43,201512,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,ISLE OF MAN,VANAIR EUROPE AS,S,4,BELFAST CITY (GEORGE BEST)ISLE OF MANVANAIR EUROPE AS,1317,33,87.16780562,4.859529233,3.644646925,4.176157935,0.151860289,0,100,8.553530752,11265,0,2018,92.66600595,6.408325074
07/04/2016 14:43,201512,LEEDS BRADFORD,UNITED KINGDOM,SOUTHAMPTON,EASTERN AIRWAYS,S,4,LEEDS BRADFORDSOUTHAMPTONEASTERN AIRWAYS,1647,31,84.27443837,7.043108682,5.160898604,3.096539162,0.425015179,0,100,9.494839101,15638,84,1349,76.42698295,13.82431431
07/04/2016 14:43,201512,LEEDS BRADFORD,UNITED KINGDOM,ABERDEEN,EASTERN AIRWAYS,S,5,LEEDS BRADFORDABERDEENEASTERN AIRWAYS,1313,26,81.11195735,8.60624524,6.092916984,3.65575019,0.456968774,0.076161462,100,12.5102818,16426,53,1356,78.61356932,12.71238938
07/04/2016 14:43,201512,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,ABERDEEN,EASTERN AIRWAYS,S,4,EAST MIDLANDS INTERNATIONALABERDEENEASTERN AIRWAYS,1347,23,87.23088344,4.974016333,3.860430586,3.414996288,0.445434298,0.07423905,100,9.6562732,13007,79,1411,84.26647768,10.05386251
07/04/2016 14:43,201512,EXETER,SPAIN,ALICANTE,FLYBE LTD,S,2,EXETERALICANTEFLYBE LTD,195,22,68.71794872,20,7.179487179,3.076923077,1.025641026,0,100,15.48717949,3020,4,0,0,0
07/04/2016 14:43,201512,JERSEY,UNITED KINGDOM,BIRMINGHAM,FLYBE LTD,S,4,JERSEYBIRMINGHAMFLYBE LTD,1555,20,69.8392283,15.11254019,7.395498392,6.945337621,0.707395498,0,100,17.83472669,27733,15,1335,72.13483146,16.93483146
07/04/2016 14:43,201512,DURHAM TEES VALLEY,UNITED KINGDOM,ABERDEEN,EASTERN AIRWAYS,S,5,DURHAM TEES VALLEYABERDEENEASTERN AIRWAYS,1810,20,83.8121547,8.453038674,5.027624309,2.375690608,0.165745856,0.165745856,100,11.74640884,21261,118,1953,88.27444956,7.673323093
07/04/2016 14:43,201512,ABERDEEN,UNITED KINGDOM,WICK JOHN O GROATS,EASTERN AIRWAYS,S,7,ABERDEENWICK JOHN O GROATSEASTERN AIRWAYS,1276,19,84.63949843,6.034482759,5.015673981,3.996865204,0.313479624,0,100,10.38714734,13254,149,1296,83.02469136,12.66280864
07/04/2016 14:43,201512,CARDIFF WALES,UNITED KINGDOM,NEWCASTLE,EASTERN AIRWAYS,S,7,CARDIFF WALESNEWCASTLEEASTERN AIRWAYS,641,18,73.94695788,12.94851794,7.176287051,5.304212168,0.624024961,0,100,16.05304212,10290,5,647,77.58887172,13.93972179
07/04/2016 14:43,201512,SOUTHAMPTON,UNITED KINGDOM,LEEDS BRADFORD,EASTERN AIRWAYS,S,4,SOUTHAMPTONLEEDS BRADFORDEASTERN AIRWAYS,598,17,75.58528428,14.3812709,6.02006689,3.344481605,0.668896321,0,100,13.14046823,7858,56,655,67.32824427,17.75725191
07/04/2016 14:43,201512,ABERDEEN,UNITED KINGDOM,DURHAM TEES VALLEY,EASTERN AIRWAYS,S,5,ABERDEENDURHAM TEES VALLEYEASTERN AIRWAYS,1790,16,87.03910615,6.145251397,3.798882682,2.960893855,0.055865922,0,100,8.155307263,14598,80,1941,87.27460072,8.147346728
07/04/2016 14:43,201512,ABERDEEN,UNITED KINGDOM,LEEDS BRADFORD,EASTERN AIRWAYS,S,5,ABERDEENLEEDS BRADFORDEASTERN AIRWAYS,610,15,78.68852459,7.704918033,7.213114754,5.737704918,0.491803279,0.163934426,100,14.19016393,8656,31,537,85.66108007,8.229050279
07/04/2016 14:43,201512,SOUTHAMPTON,UNITED KINGDOM,JERSEY,FLYBE LTD,S,4,SOUTHAMPTONJERSEYFLYBE LTD,3271,15,84.40843779,5.686334454,5.227759095,4.371751758,0.275145216,0.030571691,100,10.51696729,34401,81,2916,80.04115226,12.38820302
07/04/2016 14:43,201512,ABERDEEN,UNITED KINGDOM,SUMBURGH,LOGANAIR LTD,S,5,ABERDEENSUMBURGHLOGANAIR LTD,2782,15,74.8023005,9.813084112,6.578001438,7.656362329,1.114306254,0.035945363,100,18.36089145,51080,260,3156,75.76045627,14.92870722
07/04/2016 14:43,201512,DURHAM TEES VALLEY,NETHERLANDS,AMSTERDAM,KLM CITYHOPPER,S,4,DURHAM TEES VALLEYAMSTERDAMKLM CITYHOPPER,1955,14,85.47314578,9.462915601,2.557544757,2.097186701,0.306905371,0.10230179,100,9.074168798,17740,0,1968,88.7703252,6.868902439
07/04/2016 14:43,201512,EDINBURGH,NETHERLANDS,AMSTERDAM,KLM,S,4,EDINBURGHAMSTERDAMKLM,2551,14,87.10309682,7.487259898,2.861622893,2.116816935,0.392003136,0.039200314,100,8.652685221,22073,8,2476,87.43941842,7.046042003
07/04/2016 14:43,201512,NEWCASTLE,UNITED KINGDOM,ISLE OF MAN,VANAIR EUROPE AS,S,4,NEWCASTLEISLE OF MANVANAIR EUROPE AS,381,13,96.8503937,1.57480315,0.524934383,1.049868766,0,0,100,2.598425197,990,0,266,92.48120301,4.560150376
07/04/2016 14:43,201512,GLASGOW,UNITED KINGDOM,BARRA,LOGANAIR LTD,S,4,GLASGOWBARRALOGANAIR LTD,949,12,72.28661749,6.743940991,9.694415174,10.32665964,0.948366702,0,100,20.20231823,19172,0,890,81.34831461,12.76516854
07/04/2016 14:43,201512,LEEDS BRADFORD,NETHERLANDS,AMSTERDAM,KLM CITYHOPPER,S,4,LEEDS BRADFORDAMSTERDAMKLM CITYHOPPER,1778,12,85.15185602,8.098987627,3.880764904,2.193475816,0.674915636,0,100,9.924071991,17645,0,2373,88.79056047,7.592077539
07/04/2016 14:43,201512,SOUTHAMPTON,UNITED KINGDOM,LEEDS BRADFORD,FLYBE LTD,S,3,SOUTHAMPTONLEEDS BRADFORDFLYBE LTD,1016,11,87.00787402,5.019685039,4.921259843,3.051181102,0,0,100,7.406496063,7525,24,66,74.24242424,18.21212121
04/05/2016 13:18,201602,NEWCASTLE,UNITED KINGDOM,ABERDEEN,EASTERN AIRWAYS,S,4,NEWCASTLEABERDEENEASTERN AIRWAYS,135,11,82.96296296,2.962962963,3.703703704,6.666666667,0,3.703703704,100,63.8962963,8626,16,141,80.85106383,13.13475177
15/04/2016 09:28,201601,NEWCASTLE,UNITED KINGDOM,ABERDEEN,EASTERN AIRWAYS,S,4,NEWCASTLEABERDEENEASTERN AIRWAYS,126,11,71.42857143,7.936507937,7.936507937,12.6984127,0,0,100,19.38888889,2443,13,158,72.78481013,12.26582278
07/04/2016 14:43,201512,JERSEY,UNITED KINGDOM,SOUTHAMPTON,FLYBE LTD,S,4,JERSEYSOUTHAMPTONFLYBE LTD,2331,11,82.23938224,6.563706564,5.233805234,5.61990562,0.343200343,0,100,12.16259116,28351,606,2634,77.29688686,14.08314351
07/04/2016 14:43,201512,GLASGOW,UNITED KINGDOM,ISLE OF MAN,VANAIR EUROPE AS,S,4,GLASGOWISLE OF MANVANAIR EUROPE AS,928,10,89.87068966,4.418103448,2.262931034,3.017241379,0.431034483,0,100,7.578663793,7033,0,442,87.33031674,12.65158371
07/04/2016 14:43,201512,ABERDEEN,UNITED KINGDOM,NEWCASTLE,EASTERN AIRWAYS,S,4,ABERDEENNEWCASTLEEASTERN AIRWAYS,1199,10,78.14845705,8.757297748,7.923269391,4.753961635,0.417014178,0,100,13.45454545,16132,82,1398,74.67811159,14.79685265
07/04/2016 14:43,201512,LIVERPOOL (JOHN LENNON),IRISH REPUBLIC,DUBLIN,RYANAIR,S,4,LIVERPOOL (JOHN LENNON)DUBLINRYANAIR,2187,10,79.652492,12.62002743,5.258344765,2.057613169,0.365797897,0.045724737,100,11.17192501,24433,7,2248,86.38790036,8.027580071
15/04/2016 09:28,201601,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,GATWICK,AER LINGUS,S,4,BELFAST CITY (GEORGE BEST)GATWICKAER LINGUS,167,9,94.61077844,1.796407186,1.19760479,2.395209581,0,0,100,3.628742515,606,9,176,97.15909091,1.676136364
07/04/2016 14:43,201512,LUTON,ROMANIA,BACAU,BLUE AIR TRANSPORT AERIAN,S,4,LUTONBACAUBLUE AIR TRANSPORT AERIAN,479,9,86.6388309,7.306889353,3.75782881,1.043841336,1.043841336,0.208768267,100,9.448851775,4526,9,470,77.23404255,18.55106383
07/04/2016 14:43,201512,JERSEY,UNITED KINGDOM,NEWCASTLE,EASYJET AIRLINE COMPANY LTD,S,2,JERSEYNEWCASTLEEASYJET AIRLINE COMPANY LTD,132,8,78.03030303,12.12121212,8.333333333,1.515151515,0,0,100,10.39393939,1372,8,114,71.92982456,17.64035088
07/04/2016 14:43,201512,NEWCASTLE,UNITED KINGDOM,JERSEY,EASYJET AIRLINE COMPANY LTD,S,2,NEWCASTLEJERSEYEASYJET AIRLINE COMPANY LTD,132,8,83.33333333,10.60606061,4.545454545,1.515151515,0,0,100,7.28030303,961,1,114,80.70175439,13.29824561
04/05/2016 13:27,201603,NEWCASTLE,UNITED KINGDOM,ABERDEEN,EASTERN AIRWAYS,S,4,NEWCASTLEABERDEENEASTERN AIRWAYS,140,8,77.14285714,5.714285714,7.142857143,5.714285714,0.714285714,3.571428571,100,57.27857143,8019,17,153,79.08496732,12.52287582
07/04/2016 14:43,201512,GLASGOW,UNITED KINGDOM,ISLAY,LOGANAIR LTD,S,4,GLASGOWISLAYLOGANAIR LTD,1268,8,65.85173502,9.621451104,7.570977918,14.03785489,2.444794953,0.47318612,100,30.50473186,38680,0,1229,84.70301058,11.03091945
07/04/2016 14:43,201512,CARDIFF WALES,NETHERLANDS,AMSTERDAM,KLM CITYHOPPER,S,5,CARDIFF WALESAMSTERDAMKLM CITYHOPPER,2041,8,87.60411563,8.231259187,2.400783929,1.567858893,0.146986771,0.04899559,100,8.142087212,16618,0,2044,87.42661448,7.81702544
07/04/2016 14:43,201512,HEATHROW,KENYA,NAIROBI,KENYA AIRWAYS,S,4,HEATHROWNAIROBIKENYA AIRWAYS,726,7,85.67493113,6.611570248,4.820936639,1.928374656,0.275482094,0.688705234,100,12.80027548,9293,5,729,80.521262,12.80932785
07/04/2016 14:43,201512,MANCHESTER,UNITED ARAB EMIRATES,ABU DHABI INTERNATIONAL,ETIHAD AIRWAYS,S,6,MANCHESTERABU DHABI INTERNATIONALETIHAD AIRWAYS,1454,7,68.56946355,14.23658872,12.03576341,4.401650619,0.550206327,0.206327373,100,17.9607978,26115,10,1458,64.6776406,18.93004115
07/04/2016 14:43,201512,MANCHESTER,GERMANY,FRANKFURT MAIN,LUFTHANSA,S,4,MANCHESTERFRANKFURT MAINLUFTHANSA,2790,7,75.73476703,16.09318996,5.878136201,2.222222222,0.071684588,0,100,10.74229391,29971,4,2811,80.36286019,9.425115617
07/04/2016 14:43,201512,BIRMINGHAM,UNITED KINGDOM,EDINBURGH,FLYBE LTD,S,4,BIRMINGHAMEDINBURGHFLYBE LTD,4496,7,80.98309609,9.208185053,5.516014235,4.114768683,0.177935943,0,100,10.70729537,48140,41,4270,80.11709602,11.4618267
07/04/2016 14:43,201512,NEWCASTLE,UNITED KINGDOM,STANSTED,LOGANAIR LTD,S,3,NEWCASTLESTANSTEDLOGANAIR LTD,86,6,89.53488372,5.813953488,2.325581395,2.325581395,0,0,100,5.325581395,458,0,0,0,0
07/04/2016 14:43,201512,JERSEY,UNITED KINGDOM,BELFAST INTERNATIONAL,EASYJET AIRLINE COMPANY LTD,S,2,JERSEYBELFAST INTERNATIONALEASYJET AIRLINE COMPANY LTD,86,6,81.39534884,12.79069767,4.651162791,1.162790698,0,0,100,7.627906977,656,6,48,77.08333333,9.708333333
04/05/2016 13:27,201603,ABERDEEN,UNITED KINGDOM,NEWCASTLE,EASTERN AIRWAYS,S,4,ABERDEENNEWCASTLEEASTERN AIRWAYS,85,6,69.41176471,5.882352941,7.058823529,14.11764706,1.176470588,2.352941176,100,55.45882353,4714,17,100,87,10.93
15/04/2016 09:28,201601,ABERDEEN,UNITED KINGDOM,NEWCASTLE,EASTERN AIRWAYS,S,4,ABERDEENNEWCASTLEEASTERN AIRWAYS,91,6,58.24175824,16.48351648,10.98901099,9.89010989,1.098901099,3.296703297,100,57.49450549,5232,6,111,68.46846847,14.89189189
04/05/2016 13:18,201602,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,LEEDS BRADFORD,FLYBE LTD,S,4,BELFAST CITY (GEORGE BEST)LEEDS BRADFORDFLYBE LTD,195,6,90.25641026,5.641025641,2.564102564,1.538461538,0,0,100,5.502564103,1073,3,184,89.13043478,6.244565217
07/04/2016 14:43,201512,EDINBURGH,ICELAND,KEFLAVIK,EASYJET AIRLINE COMPANY LTD,S,4,EDINBURGHKEFLAVIKEASYJET AIRLINE COMPANY LTD,250,6,72.8,10.8,10.4,4.4,1.2,0.4,100,18.044,4511,3,227,73.56828194,11.83259912
07/04/2016 14:43,201512,MANCHESTER,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),JET2.COM LTD,S,5,MANCHESTERTENERIFE (SURREINA SOFIA)JET2.COM LTD,581,6,73.32185886,12.56454389,9.466437177,4.475043029,0.17211704,0,100,13.18072289,7658,3,599,77.6293823,15.87312187
07/04/2016 14:43,201512,JERSEY,UNITED KINGDOM,BRISTOL,BLUE ISLANDS LIMITED,S,4,JERSEYBRISTOLBLUE ISLANDS LIMITED,1128,6,78.72340426,9.663120567,5.762411348,5.141843972,0.709219858,0,100,14.04609929,15844,15,1196,78.51170569,13.89799331
07/04/2016 14:43,201512,JERSEY,UNITED KINGDOM,GATWICK,EASYJET AIRLINE COMPANY LTD,S,4,JERSEYGATWICKEASYJET AIRLINE COMPANY LTD,2060,6,63.2038835,16.65048544,13.6407767,5.67961165,0.776699029,0.048543689,100,19.5684466,40311,18,1574,75.28589581,13.20711563
07/04/2016 14:43,201512,MANCHESTER,IRISH REPUBLIC,DUBLIN,AER LINGUS,S,4,MANCHESTERDUBLINAER LINGUS,2384,6,80.53691275,10.5704698,5.411073826,3.229865772,0.209731544,0.041946309,100,10.41610738,24832,3,2014,87.14001986,6.654419067
07/04/2016 14:43,201512,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,GATWICK,AER LINGUS,S,4,BELFAST CITY (GEORGE BEST)GATWICKAER LINGUS,2085,6,94.5323741,2.446043165,2.06235012,0.767386091,0.191846523,0,100,3.757793765,7835,28,2040,93.08823529,4.648039216
04/05/2016 13:18,201602,ABERDEEN,UNITED KINGDOM,NEWCASTLE,EASTERN AIRWAYS,S,4,ABERDEENNEWCASTLEEASTERN AIRWAYS,86,5,76.74418605,10.46511628,4.651162791,3.488372093,0,4.651162791,100,75.13953488,6462,9,95,77.89473684,15.37894737
04/05/2016 13:27,201603,JERSEY,UNITED KINGDOM,LONDON CITY,BLUE ISLANDS LIMITED,S,4,JERSEYLONDON CITYBLUE ISLANDS LIMITED,131,5,67.9389313,18.32061069,6.106870229,6.870229008,0.763358779,0,100,17.86259542,2340,8,102,38.23529412,43.89215686
04/05/2016 13:27,201603,ABERDEEN,UNITED KINGDOM,EAST MIDLANDS INTERNATIONAL,EASTERN AIRWAYS,S,4,ABERDEENEAST MIDLANDS INTERNATIONALEASTERN AIRWAYS,103,5,80.58252427,9.708737864,2.912621359,6.796116505,0,0,100,13.75728155,1417,43,123,88.61788618,7.520325203
04/05/2016 13:27,201603,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,ABERDEEN,EASTERN AIRWAYS,S,4,EAST MIDLANDS INTERNATIONALABERDEENEASTERN AIRWAYS,93,5,82.79569892,10.75268817,2.150537634,4.301075269,0,0,100,9.784946237,910,37,124,87.90322581,8.822580645
07/04/2016 14:43,201512,LEEDS BRADFORD,IRISH REPUBLIC,DUBLIN,STOBART AIR ,S,2,LEEDS BRADFORDDUBLINSTOBART AIR ,1007,5,88.87785501,5.362462761,2.581926514,2.482621648,0.595829196,0.099304866,100,8.052631579,8109,0,234,84.61538462,12.38461538
04/05/2016 13:18,201602,JERSEY,UNITED KINGDOM,GUERNSEY,BLUE ISLANDS LIMITED,S,5,JERSEYGUERNSEYBLUE ISLANDS LIMITED,320,5,83.4375,9.375,3.125,3.75,0.3125,0,100,10.234375,3275,6,284,83.09859155,9.482394366
07/04/2016 14:43,201512,EXETER,UNITED KINGDOM,MANCHESTER,FLYBE LTD,S,4,EXETERMANCHESTERFLYBE LTD,2294,5,83.43504795,9.459459459,4.054054054,2.746294682,0.305143854,0,100,9.347428073,21443,31,404,83.91089109,10.06188119
07/04/2016 14:43,201512,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,GUERNSEY,AURIGNY AIR SERVICES,S,4,EAST MIDLANDS INTERNATIONALGUERNSEYAURIGNY AIR SERVICES,644,5,78.41614907,10.40372671,5.279503106,4.658385093,1.242236025,0,100,15.38664596,9909,20,590,78.98305085,16.70847458
07/04/2016 14:43,201512,SOUTHAMPTON,UNITED KINGDOM,ABERDEEN,EASTERN AIRWAYS,S,4,SOUTHAMPTONABERDEENEASTERN AIRWAYS,973,5,76.6700925,11.71634121,6.577595067,4.21377184,0.71942446,0.102774923,100,14.81089414,14411,81,735,71.70068027,16.12789116
07/04/2016 14:43,201512,BIRMINGHAM,UNITED KINGDOM,JERSEY,FLYBE LTD,S,4,BIRMINGHAMJERSEYFLYBE LTD,970,5,77.83505155,9.381443299,5.979381443,6.082474227,0.721649485,0,100,14.61443299,14176,8,976,81.76229508,11.49385246
07/04/2016 14:43,201512,MANCHESTER,QATAR,DOHA HAMAD,QATAR AIRWAYS,S,4,MANCHESTERDOHA HAMADQATAR AIRWAYS,1402,5,85.66333809,8.844507846,3.851640514,1.569186876,0.071326676,0,100,7.160485021,10039,8,1044,73.08429119,12.96743295
07/04/2016 14:43,201512,ABERDEEN,UNITED KINGDOM,EAST MIDLANDS INTERNATIONAL,EASTERN AIRWAYS,S,4,ABERDEENEAST MIDLANDS INTERNATIONALEASTERN AIRWAYS,1335,5,86.5917603,5.992509363,3.595505618,3.745318352,0.074906367,0,100,9.07340824,12113,121,1397,82.74874732,10.63636364
07/04/2016 14:43,201512,HEATHROW,USA,CHICAGO (O'HARE),BRITISH AIRWAYS PLC,S,4,HEATHROWCHICAGO (O'HARE)BRITISH AIRWAYS PLC,1437,5,71.39874739,16.70146138,7.098121086,3.688239388,0.974251914,0.139178845,100,16.24425887,23343,4,1443,65.28066528,18.7020097
07/04/2016 14:43,201512,EDINBURGH,UNITED KINGDOM,SUMBURGH,LOGANAIR LTD,S,4,EDINBURGHSUMBURGHLOGANAIR LTD,1763,5,74.53204765,9.642654566,6.466250709,8.111174135,1.247872944,0,100,18.32217811,32302,0,1711,77.73232028,16.17124489
07/04/2016 14:43,201512,EDINBURGH,UNITED KINGDOM,GATWICK,EASYJET AIRLINE COMPANY LTD,S,4,EDINBURGHGATWICKEASYJET AIRLINE COMPANY LTD,2809,5,64.04414382,16.16233535,11.71235315,7.404770381,0.640797437,0.035599858,100,18.6760413,52461,2,2870,70.06968641,16.3738676
07/04/2016 14:43,201512,JERSEY,UNITED KINGDOM,GATWICK,BRITISH AIRWAYS PLC,S,4,JERSEYGATWICKBRITISH AIRWAYS PLC,3706,5,78.81813276,11.1980572,6.179168915,3.372908797,0.431732326,0,100,12.28224501,45518,20,3698,72.87723094,16.39102217
07/04/2016 14:43,201512,EDINBURGH,UNITED KINGDOM,BIRMINGHAM,FLYBE LTD,S,4,EDINBURGHBIRMINGHAMFLYBE LTD,4499,5,80.97354968,9.379862192,5.201155812,4.245387864,0.177817293,0.022227162,100,10.81551456,48659,40,4276,81.03367633,11.11248831
07/04/2016 14:43,201512,MANCHESTER,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),FLYBE LTD,S,4,MANCHESTERBELFAST CITY (GEORGE BEST)FLYBE LTD,4583,5,82.69692341,7.549639974,5.018546803,4.40759328,0.327296531,0,100,11.04123936,50602,24,4470,83.24384787,9.567114094
07/04/2016 14:43,201512,BIRMINGHAM,IRISH REPUBLIC,WATERFORD,VLM (BELGIUM),S,4,BIRMINGHAMWATERFORDVLM (BELGIUM),278,4,86.33093525,6.115107914,5.395683453,1.079136691,0.71942446,0.35971223,100,9.169064748,2549,4,0,0,0
07/04/2016 14:43,201512,LIVERPOOL (JOHN LENNON),NETHERLANDS,AMSTERDAM,FLYBE LTD,S,4,LIVERPOOL (JOHN LENNON)AMSTERDAMFLYBE LTD,557,4,83.84201077,5.206463196,6.104129264,4.129263914,0.718132855,0,100,12.46319569,6942,27,0,0,0
07/04/2016 14:43,201512,LIVERPOOL (JOHN LENNON),UNITED KINGDOM,BELFAST CITY (GEORGE BEST),FLYBE LTD,S,4,LIVERPOOL (JOHN LENNON)BELFAST CITY (GEORGE BEST)FLYBE LTD,2164,4,80.0831793,9.796672828,6.23844732,3.789279113,0.092421442,0,100,11.79667283,25528,76,0,0,0
04/05/2016 13:18,201602,ABERDEEN,UNITED KINGDOM,EAST MIDLANDS INTERNATIONAL,EASTERN AIRWAYS,S,4,ABERDEENEAST MIDLANDS INTERNATIONALEASTERN AIRWAYS,101,4,79.20792079,6.930693069,5.940594059,7.920792079,0,0,100,14.62376238,1477,50,108,96.2962963,3.722222222
04/05/2016 13:27,201603,HEATHROW,CHINA,BEIJING,AIR CHINA,S,4,HEATHROWBEIJINGAIR CHINA,120,4,82.5,7.5,5,3.333333333,1.666666667,0,100,12.06666667,1448,4,110,63.63636364,16.67272727
15/04/2016 09:28,201601,SOUTHAMPTON,UNITED KINGDOM,ALDERNEY,AURIGNY AIR SERVICES,S,4,SOUTHAMPTONALDERNEYAURIGNY AIR SERVICES,112,4,50.89285714,11.60714286,14.28571429,18.75,4.464285714,0,100,42.3125,4739,8,121,87.60330579,7.173553719
15/04/2016 09:28,201601,STANSTED,TURKEY,ISTANBUL (SABIHA GOKCEN),PEGASUS AIRLINES,S,5,STANSTEDISTANBUL (SABIHA GOKCEN)PEGASUS AIRLINES,128,4,40.625,30.46875,17.96875,7.8125,1.5625,1.5625,100,36.7578125,4705,1,129,45.73643411,33.42635659
07/04/2016 14:43,201512,BRISTOL,MOROCCO,MARRAKESH,EASYJET AIRLINE COMPANY LTD,S,4,BRISTOLMARRAKESHEASYJET AIRLINE COMPANY LTD,201,4,83.58208955,10.44776119,3.482587065,1.492537313,0.995024876,0,100,8.721393035,1753,4,207,91.30434783,5.869565217
07/04/2016 14:43,201512,ABERDEEN,UNITED KINGDOM,LONDON CITY,FLYBE LTD,S,4,ABERDEENLONDON CITYFLYBE LTD,1670,4,83.65269461,9.281437126,4.311377246,2.45508982,0.299401198,0,100,9.1,15197,22,275,80,10.62181818
04/05/2016 13:27,201603,JERSEY,UNITED KINGDOM,GUERNSEY,BLUE ISLANDS LIMITED,S,5,JERSEYGUERNSEYBLUE ISLANDS LIMITED,334,4,82.33532934,7.48502994,5.688622754,4.191616766,0,0.299401198,100,11.36826347,3797,20,295,74.57627119,26.66779661
07/04/2016 14:43,201512,MANCHESTER,TURKEY,DALAMAN,JET2.COM LTD,S,1,MANCHESTERDALAMANJET2.COM LTD,244,4,63.1147541,13.52459016,16.39344262,6.147540984,0.819672131,0,100,20.00819672,4882,2,313,76.03833866,12.56549521
